video_latent_path,sync_latent_path,caption,duration,audio_path
/workspace/AVE_Dataset/AVE_processed_latents/-AcwZ-xmAKY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AcwZ-xmAKY_224res_24fps.npy,Helicopter,8,/workspace/AVE_Dataset/AVE_audio_latent/-AcwZ-xmAKY.npy
/workspace/AVE_Dataset/AVE_processed_latents/-AczMkg9mCg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AczMkg9mCg_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-AczMkg9mCg.npy
/workspace/AVE_Dataset/AVE_processed_latents/-AdbnNnQaEw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AdbnNnQaEw_224res_24fps.npy,"Baby cry, infant cry",8,/workspace/AVE_Dataset/AVE_audio_latent/-AdbnNnQaEw.npy
/workspace/AVE_Dataset/AVE_processed_latents/-AfJKhf6P3U_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AfJKhf6P3U_224res_24fps.npy,Horse,8,/workspace/AVE_Dataset/AVE_audio_latent/-AfJKhf6P3U.npy
/workspace/AVE_Dataset/AVE_processed_latents/-AioliAg12U_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AioliAg12U_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/-AioliAg12U.npy
/workspace/AVE_Dataset/AVE_processed_latents/-AqrbMM5pI8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AqrbMM5pI8_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-AqrbMM5pI8.npy
/workspace/AVE_Dataset/AVE_processed_latents/-Arp8czTjqo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-Arp8czTjqo_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-Arp8czTjqo.npy
/workspace/AVE_Dataset/AVE_processed_latents/-AuBtRrC1pk_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-AuBtRrC1pk_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-AuBtRrC1pk.npy
/workspace/AVE_Dataset/AVE_processed_latents/-B2xyW8KkpM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-B2xyW8KkpM_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-B2xyW8KkpM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-B3Y_9682M8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-B3Y_9682M8_224res_24fps.npy,Motorcycle,8,/workspace/AVE_Dataset/AVE_audio_latent/-B3Y_9682M8.npy
/workspace/AVE_Dataset/AVE_processed_latents/-B9wAxd_V1Y_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-B9wAxd_V1Y_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/-B9wAxd_V1Y.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BCOY2XYUas_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BCOY2XYUas_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-BCOY2XYUas.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BEsuk8TTPs_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BEsuk8TTPs_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BEsuk8TTPs.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BFcExBQfAk_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BFcExBQfAk_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BFcExBQfAk.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BJBJczXk7M_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BJBJczXk7M_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-BJBJczXk7M.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BJNMHMZDcU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BJNMHMZDcU_224res_24fps.npy,Bark,8,/workspace/AVE_Dataset/AVE_audio_latent/-BJNMHMZDcU.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BM_EAszxBg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BM_EAszxBg_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-BM_EAszxBg.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BQU6akf0qQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BQU6akf0qQ_224res_24fps.npy,"Male speech, man speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-BQU6akf0qQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BTqPaSanW4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BTqPaSanW4_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BTqPaSanW4.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BTusKdsjjA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BTusKdsjjA_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/-BTusKdsjjA.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BXMX3yEPto_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BXMX3yEPto_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-BXMX3yEPto.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BYCPHzC_z4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BYCPHzC_z4_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BYCPHzC_z4.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BZ6I5i_kW4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BZ6I5i_kW4_224res_24fps.npy,Toilet flush,8,/workspace/AVE_Dataset/AVE_audio_latent/-BZ6I5i_kW4.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BaY2ollfyo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BaY2ollfyo_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/-BaY2ollfyo.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BmlgYVs6A0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BmlgYVs6A0_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BmlgYVs6A0.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BnfUPLX1iM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BnfUPLX1iM_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BnfUPLX1iM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BpgDEXKdx4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BpgDEXKdx4_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-BpgDEXKdx4.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BtHxM5Uvig_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BtHxM5Uvig_224res_24fps.npy,Motorcycle,8,/workspace/AVE_Dataset/AVE_audio_latent/-BtHxM5Uvig.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BxHbvWUGms_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BxHbvWUGms_224res_24fps.npy,"Male speech, man speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-BxHbvWUGms.npy
/workspace/AVE_Dataset/AVE_processed_latents/-BynDAgP_zc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-BynDAgP_zc_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-BynDAgP_zc.npy
/workspace/AVE_Dataset/AVE_processed_latents/-C-nDsEzd74_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-C-nDsEzd74_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-C-nDsEzd74.npy
/workspace/AVE_Dataset/AVE_processed_latents/-C41GoDauRQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-C41GoDauRQ_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-C41GoDauRQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-C6QgrNGGMo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-C6QgrNGGMo_224res_24fps.npy,Clock,8,/workspace/AVE_Dataset/AVE_audio_latent/-C6QgrNGGMo.npy
/workspace/AVE_Dataset/AVE_processed_latents/-C8lz1HKEuo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-C8lz1HKEuo_224res_24fps.npy,"Male speech, man speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-C8lz1HKEuo.npy
/workspace/AVE_Dataset/AVE_processed_latents/-C96gWRdNVM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-C96gWRdNVM_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-C96gWRdNVM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CHSusoQX3g_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CHSusoQX3g_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CHSusoQX3g.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CLJmM1PKY4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CLJmM1PKY4_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CLJmM1PKY4.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CMUF8xpFig_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CMUF8xpFig_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CMUF8xpFig.npy
/workspace/AVE_Dataset/AVE_processed_latents/-COeFt-jaMU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-COeFt-jaMU_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-COeFt-jaMU.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CXPQTCphQE_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CXPQTCphQE_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/-CXPQTCphQE.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CYQmz5rlOA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CYQmz5rlOA_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CYQmz5rlOA.npy
/workspace/AVE_Dataset/AVE_processed_latents/-C_bbuB-J24_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-C_bbuB-J24_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-C_bbuB-J24.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CaG-H32hMg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CaG-H32hMg_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-CaG-H32hMg.npy
/workspace/AVE_Dataset/AVE_processed_latents/-Ciz5Qz9-xw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-Ciz5Qz9-xw_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/-Ciz5Qz9-xw.npy
/workspace/AVE_Dataset/AVE_processed_latents/-ClhZuMx8EQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-ClhZuMx8EQ_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-ClhZuMx8EQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CoEDbrRDTM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CoEDbrRDTM_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CoEDbrRDTM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CscQIBl36Q_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CscQIBl36Q_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-CscQIBl36Q.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CsvPPK20ps_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CsvPPK20ps_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CsvPPK20ps.npy
/workspace/AVE_Dataset/AVE_processed_latents/-CwVjwh63FU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-CwVjwh63FU_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-CwVjwh63FU.npy
/workspace/AVE_Dataset/AVE_processed_latents/-D0zH6poZbY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-D0zH6poZbY_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-D0zH6poZbY.npy
/workspace/AVE_Dataset/AVE_processed_latents/-D4aoPlD81Y_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-D4aoPlD81Y_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-D4aoPlD81Y.npy
/workspace/AVE_Dataset/AVE_processed_latents/-D6DyrLZuQQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-D6DyrLZuQQ_224res_24fps.npy,Cat,8,/workspace/AVE_Dataset/AVE_audio_latent/-D6DyrLZuQQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-D7MLPP0GQQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-D7MLPP0GQQ_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-D7MLPP0GQQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-D8gYcJNp3E_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-D8gYcJNp3E_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-D8gYcJNp3E.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DFmWLDkxQg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DFmWLDkxQg_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-DFmWLDkxQg.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DOcQ2NVnHE_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DOcQ2NVnHE_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DOcQ2NVnHE.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DPoX0GdToU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DPoX0GdToU_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DPoX0GdToU.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DSwrKDGI7c_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DSwrKDGI7c_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DSwrKDGI7c.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DVM0BK_h5A_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DVM0BK_h5A_224res_24fps.npy,Chainsaw,8,/workspace/AVE_Dataset/AVE_audio_latent/-DVM0BK_h5A.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DWrgPM-NSw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DWrgPM-NSw_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DWrgPM-NSw.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DXUMMSmd-A_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DXUMMSmd-A_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-DXUMMSmd-A.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DcdNHF8c6A_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DcdNHF8c6A_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DcdNHF8c6A.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DfS3pZTBcQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DfS3pZTBcQ_224res_24fps.npy,Motorcycle,8,/workspace/AVE_Dataset/AVE_audio_latent/-DfS3pZTBcQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DgW3I5yBBE_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DgW3I5yBBE_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DgW3I5yBBE.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DlpGYhmO4A_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DlpGYhmO4A_224res_24fps.npy,Horse,8,/workspace/AVE_Dataset/AVE_audio_latent/-DlpGYhmO4A.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DnjK1sLR2M_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DnjK1sLR2M_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-DnjK1sLR2M.npy
/workspace/AVE_Dataset/AVE_processed_latents/-Dqi6nNtnWI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-Dqi6nNtnWI_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/-Dqi6nNtnWI.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DynYB9o5yg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DynYB9o5yg_224res_24fps.npy,"Male speech, man speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-DynYB9o5yg.npy
/workspace/AVE_Dataset/AVE_processed_latents/-DzuaA0g024_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-DzuaA0g024_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-DzuaA0g024.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E-Bd2J7Efo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E-Bd2J7Efo_224res_24fps.npy,"Male speech, man speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-E-Bd2J7Efo.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E0djSiyFNI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E0djSiyFNI_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/-E0djSiyFNI.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E1Vroh3yh0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E1Vroh3yh0_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/-E1Vroh3yh0.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E1zyCQE3es_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E1zyCQE3es_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-E1zyCQE3es.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E2MNnK1ixs_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E2MNnK1ixs_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-E2MNnK1ixs.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E7Q8Z2w5pA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E7Q8Z2w5pA_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-E7Q8Z2w5pA.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E9YQ_Uhu50_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E9YQ_Uhu50_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-E9YQ_Uhu50.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EB3pKOHOA0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EB3pKOHOA0_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-EB3pKOHOA0.npy
/workspace/AVE_Dataset/AVE_processed_latents/-ECRgvDx4xc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-ECRgvDx4xc_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/-ECRgvDx4xc.npy
/workspace/AVE_Dataset/AVE_processed_latents/-ECajBUMQQ0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-ECajBUMQQ0_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-ECajBUMQQ0.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EDKLrdJ0CM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EDKLrdJ0CM_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-EDKLrdJ0CM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EDRNpIlIwo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EDRNpIlIwo_224res_24fps.npy,Frying (food),8,/workspace/AVE_Dataset/AVE_audio_latent/-EDRNpIlIwo.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EJOUazJf_s_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EJOUazJf_s_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-EJOUazJf_s.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EKC_s8NSwM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EKC_s8NSwM_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-EKC_s8NSwM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-ENQiyOIcrc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-ENQiyOIcrc_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-ENQiyOIcrc.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EUup6JmUwA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EUup6JmUwA_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-EUup6JmUwA.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EWvMAkKDRM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EWvMAkKDRM_224res_24fps.npy,Horse,8,/workspace/AVE_Dataset/AVE_audio_latent/-EWvMAkKDRM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EXJqzF-Bf0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EXJqzF-Bf0_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-EXJqzF-Bf0.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EYEYe-31wQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EYEYe-31wQ_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-EYEYe-31wQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EZa50z-sqw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EZa50z-sqw_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/-EZa50z-sqw.npy
/workspace/AVE_Dataset/AVE_processed_latents/-E_wxtWDQZ4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-E_wxtWDQZ4_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-E_wxtWDQZ4.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EfnqyyqHuI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EfnqyyqHuI_224res_24fps.npy,"Violin, fiddle",8,/workspace/AVE_Dataset/AVE_audio_latent/-EfnqyyqHuI.npy
/workspace/AVE_Dataset/AVE_processed_latents/-Ei2LE71Dfg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-Ei2LE71Dfg_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-Ei2LE71Dfg.npy
/workspace/AVE_Dataset/AVE_processed_latents/-Eji8SnlVrY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-Eji8SnlVrY_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-Eji8SnlVrY.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EmLfw-UCto_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EmLfw-UCto_224res_24fps.npy,Acoustic guitar,8,/workspace/AVE_Dataset/AVE_audio_latent/-EmLfw-UCto.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EnGyk2Yv1o_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EnGyk2Yv1o_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-EnGyk2Yv1o.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EovwXDEidU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EovwXDEidU_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/-EovwXDEidU.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EsCFzhpfCI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EsCFzhpfCI_224res_24fps.npy,"Male speech, man speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/-EsCFzhpfCI.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EtIYMs01ZM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EtIYMs01ZM_224res_24fps.npy,Truck,8,/workspace/AVE_Dataset/AVE_audio_latent/-EtIYMs01ZM.npy
/workspace/AVE_Dataset/AVE_processed_latents/-EykObuahN0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/-EykObuahN0_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/-EykObuahN0.npy
